省份编码,省份,年份,国有控股工业企业单位数(个),国有控股工业企业亏损企业单位数(个),国有控股工业企业实收资本(亿元),国有控股工业企业国家资本金(亿元),国有控股工业企业集体资本金(亿元),国有控股工业企业法人资本金(亿元),国有控股工业企业个人资本金(亿元),国有控股工业企业港澳台资本金(亿元),国有控股工业企业外商资本金(亿元),国有控股工业企业流动资产合计(亿元),国有控股工业企业应收账款净额(亿元),国有控股工业企业存货(亿元),国有控股工业企业产成品(亿元),国有控股工业企业固定资产合计(亿元),国有控股工业企业固定资产原价合计(亿元),国有控股工业企业累计折旧(亿元),国有控股工业企业资产总计(亿元),国有控股工业企业流动负债合计(亿元),国有控股工业企业应付帐款(亿元),国有控股工业企业负债合计(亿元),国有控股工业企业所有者权益合计(亿元),国有控股工业企业主营业务收入(亿元),国有控股工业企业主营业务成本(亿元),国有控股工业企业销售费用(亿元),国有控股工业企业主营业务税金及附加(亿元),国有控股工业企业管理费用(亿元),国有控股工业企业财务费用(亿元),国有控股工业企业利息支出(亿元),国有控股工业企业营业利润(亿元),国有控股工业企业利润总额(亿元),国有控股工业亏损企业亏损总额(亿元),国有控股工业企业应交所得税(亿元),国有控股工业企业本年应交增值税(亿元),国有控股工业企业工业销售产值(现价)(亿元),国有控股工业企业出口交货值(亿元)
140000,山西省,2004,1556,392,920.61662,633.36295,5.49395,248.09625,18.70204,4.34545,10.61598,1419.18723,212.27823,321.85536,111.52288,2120.26464,2836.70315,1067.83365,4018.98516,1519.61622,310.74104,2628.99143,1354.26786,2002.36705,1501.18189,93.29166,26.73363,192.93436,55.91131,55.73932,118.77324,129.34795,15.8406,36.7085,129.00884,1922.8538,131.47078
140000,山西省,2003,1354,314,820.11072,562.56984,6.54466,220.70796,14.2733,3.34318,12.67178,1193.52868,193.14218,268.55435,89.1776,1842.94135,2544.91056,915.37665,3341.94231,1189.5942,224.46576,2148.41094,1153.59795,1468.35492,1106.94837,78.38439,18.45572,140.62744,53.87214,51.4539,71.4829,75.17622,13.48903,20.14221,106.48992,1354.39703,84.73837
140000,山西省,2002,1513,345,857.59439,648.09386,6.61628,173.28825,9.97718,7.05972,12.5591,979.49318,214.2541,245.27056,89.83093,1755.70214,2406.8015,841.20818,3134.85278,1067.40069,,1917.65909,1148.7131,1118.10333,839.99853,71.69263,15.38389,111.28869,49.24422,48.33466,29.12312,37.12849,15.5731,12.76611,79.89956,1057.95941,84.65675
140000,山西省,2001,1695,443,724.81531,491.4915,4.32092,201.10189,9.59539,5.60376,12.70185,1016.18424,242.76095,248.70172,85.9157,1658.08755,2177.6268,699.88434,2961.52981,1038.54862,,1898.03942,995.42273,971.86984,736.43591,66.53421,12.98127,97.03724,40.85059,37.68382,22.19085,27.08513,18.86999,10.97053,67.97998,939.37746,77.68588
140000,山西省,2000,1791,480,648.52602,510.65207,2.58938,115.19005,10.57723,5.23548,4.28181,984.62623,257.69859,255.70969,90.7562,1511.07805,1933.2292,725.01946,2709.95633,926.54338,,1724.00078,961.26762,829.0732,637.41121,36.40761,11.98895,86.08503,52.58702,51.06685,8.08507,12.64311,20.34248,6.88947,58.61465,819.62282,56.01254
150000,内蒙古自治区,2019,707,,,,,,,,,4897.84,896.16,792.17,245.01,,,,17925.04,,,11049.03,,,,99.81,,314.81,280.03,,,581.01,,,,,
150000,内蒙古自治区,2018,606,,,,,,,,,4626.6,872.6,731.0,261.1,,,,16484.8,,,10686.7,,,,90.3,,257.3,273.1,,,590.5,,,,,
150000,内蒙古自治区,2017,613,174,4080.36,2216.01,47.18,1712.57,70.68,1.41,32.5,4960.17,954.78,727.17,228.36,7737.36,13440.29,4996.19,17549.29,7086.27,1792.78,11807.19,5737.01,6096.87,4693.96,94.28,,265.27,266.56,266.19,469.94,500.21,227.51,,,,
150000,内蒙古自治区,2016,674,212,3353.99,1991.75,27.19,1193.55,103.47,0.86,37.17,4156.99,944.5,607.88,191.22,7534.17,12061.24,4718.15,15966.88,6240.13,1549.68,10823.39,5065.42,5299.5,4377.03,88.93,,233.58,245.22,234.43,145.71,163.84,354.67,,,5529.99,62.48
150000,内蒙古自治区,2015,669,225,3150.74,2246.13,28.9,724.85,113.24,2.99,34.63,4243.46,850.23,670.75,224.92,7424.94,10998.07,4248.19,15388.83,5816.4,1525.87,10184.98,5203.85,5515.48,4685.49,92.47,,262.97,262.53,249.68,26.41,50.38,403.12,,,5641.26,55.72
150000,内蒙古自治区,2014,661,204,2915.33,1654.35,24.16,967.53,200.31,2.14,36.82,4207.81,953.11,770.58,260.39,7295.67,10587.86,3697.13,14449.95,5441.51,1458.41,9579.48,5004.63,5939.01,4918.47,126.31,151.66,305.87,274.43,263.12,227.44,214.96,306.13,88.45,287.85,6367.08,77.27
150000,内蒙古自治区,2013,629,166,2517.94,1675.91,45.53,621.15,128.92,9.41,35.63,3664.27,853.46,732.99,225.48,6638.2,9352.92,3235.38,12833.43,4634.35,1278.35,8205.54,4594.17,6556.98,5151.07,151.9,151.56,310.41,211.43,213.99,834.49,721.91,128.31,98.79,318.44,6566.1,81.32
150000,内蒙古自治区,2012,608,177,2070.30138,1029.0727,29.84392,863.87798,107.05104,3.01277,31.74293,3531.84788,672.57499,656.83657,224.5965,5892.58605,8098.64116,2823.03055,11604.14152,3943.8945,1087.88446,7287.59909,4297.16759,6046.2,4692.80779,129.51707,112.88754,251.28965,195.22491,190.14348,849.64543,716.45276,92.20577,94.27137,325.32188,6301.75119,96.73724
150000,内蒙古自治区,2011,557,110,1887.79754,802.97702,4.97415,994.72332,51.45744,4.56169,28.79094,3083.20163,461.46086,540.94244,187.92203,5092.24672,7442.81188,2801.61005,10263.27585,3677.15558,941.84001,6565.31148,3711.73367,6020.73365,4588.07258,119.24458,82.54441,235.37726,160.11061,153.15872,966.60678,856.29839,39.58488,115.39224,324.53244,6043.08347,120.10617
150000,内蒙古自治区,2010,517,83,1510.9092,646.89962,2.8291,782.73493,57.98636,2.3419,18.11729,2241.38075,540.07526,455.28229,126.98584,4511.01139,6611.24585,2621.49996,7887.52096,2585.23976,716.34237,4848.6962,3015.58797,4463.55572,3341.21904,102.68694,86.83276,205.24553,97.4785,93.30038,721.9068,624.27425,30.84046,71.92997,254.03367,4370.22477,71.99752
150000,内蒙古自治区,2009,515,123,1353.34417,595.49912,17.32961,670.83244,45.39772,8.50551,15.77977,1705.06026,342.50313,358.547,86.33292,3645.95858,4996.26078,1715.30211,6399.96947,2040.69087,535.19646,4113.35827,2273.93665,3605.94907,2858.36041,109.15379,66.53624,151.38454,98.60614,93.57833,391.1672,348.59417,52.47912,35.36678,213.06651,3719.70691,33.25828
150000,内蒙古自治区,2008,481,126,1242.21244,619.94819,0.62536,512.04514,71.80881,23.03127,14.75367,1629.55694,289.12536,402.16011,107.93982,3664.80217,4814.58732,1462.62201,6129.29228,1914.24588,467.03381,4061.46521,2067.82707,3375.23234,2706.58085,82.30412,46.35295,119.49463,109.62036,101.34365,327.94651,231.42025,61.76022,42.7359,221.90591,3322.85473,115.43897
150000,内蒙古自治区,2007,435,93,1012.5119,504.25762,2.46623,431.92643,48.84956,22.21405,2.79801,1185.66038,310.14689,284.37543,64.40203,2711.97975,3578.78537,1202.28452,4738.90312,1514.02343,384.10265,2949.07387,1791.23655,2365.40881,1756.08155,52.55923,42.77979,101.90328,64.43019,60.37491,356.71626,272.6178,23.73044,23.75517,165.77472,2305.98598,77.20069
150000,内蒙古自治区,2006,489,130,840.98,409.21,2.32,375.27,29.26,22.18,2.75,1029.62,145.5,239.03,73.6,2216.4,2830.63,1008.37,3619.72,1233.86,361.46,2279.58,1335.75,1965.54,1589.72,53.9,31.82,75.26,50.36,51.14,184.01,139.87,9.39,18.32,130.02,1814.52,70.81
150000,内蒙古自治区,2005,489,144,669.78729,334.25345,2.81657,299.21425,23.11326,2.00427,8.38549,778.13534,132.85475,199.6431,67.82481,1728.82586,2278.08542,784.19463,2788.86807,916.70997,282.72795,1793.90782,994.96025,1579.36623,1271.08525,53.81183,22.30867,69.00313,31.66734,36.08707,130.20464,113.19572,7.92714,14.33243,102.31046,1542.40453,49.00349
150000,内蒙古自治区,2004,509,163,590.35894,285.67938,3.64686,279.40889,16.13908,2.46821,3.01652,646.37106,108.0552,147.3429,46.01191,1293.44455,1747.39771,618.69548,2160.626,752.55085,146.77534,1376.84845,783.77755,1170.58167,958.87311,34.1466,17.63086,61.0359,31.51639,29.79999,68.28197,64.16089,12.36176,7.72769,70.25255,1109.41887,47.45262
150000,内蒙古自治区,2003,591,151,558.01822,355.23455,2.34095,173.9853,21.98751,2.87366,1.59625,544.22038,95.70657,142.25194,45.12138,1081.20419,1539.52279,542.28685,1807.38439,595.25619,135.46247,1097.44042,709.94397,826.94757,681.26302,18.89385,13.85454,47.92164,33.02573,25.92328,22.1861,28.88812,8.34297,6.01274,50.71683,785.82233,32.39218
150000,内蒙古自治区,2002,683,169,584.58715,410.85153,3.03025,136.76832,23.44184,4.61884,5.87637,587.51173,114.35185,162.95482,54.22671,1038.95528,1482.80872,509.52007,1844.09372,617.04535,,1075.23575,768.85797,720.91394,579.93717,34.71772,11.83844,49.99349,30.94019,30.12983,14.00725,22.83064,8.76668,5.26128,44.09905,710.36177,33.56601
150000,内蒙古自治区,2001,681,172,520.64965,370.814,2.27419,119.73219,19.13564,2.8386,5.85503,503.24453,95.40194,161.60055,52.6938,996.03806,1332.76778,471.48541,1665.78201,520.01697,,971.52881,694.2532,646.16201,521.97495,31.27913,10.60054,46.29198,29.42499,29.2368,8.0837,12.36758,13.4591,5.08068,38.81864,623.17,27.33916
150000,内蒙古自治区,2000,757,179,484.99713,342.58787,2.93074,114.54335,17.14445,1.99355,5.79717,495.66798,107.82172,164.0157,52.80587,988.38324,1288.30053,402.95231,1621.39895,524.51848,,951.73533,669.66362,605.03506,490.67477,24.68318,9.49441,43.8261,33.02583,32.51206,7.61536,11.42006,15.09679,7.9027,41.58402,594.41257,32.12068
210000,辽宁省,2019,681,,,,,,,,,7662.44,1084.86,2104.31,494.13,,,,19274.57,,,12210.69,,,,319.76,,569.63,198.83,,,297.57,,,,,
210000,辽宁省,2018,614,,,,,,,,,6847.7,1126.8,2030.0,631.2,,,,17229.2,,,11286.3,,,,332.1,,484.9,232.8,,,532.0,,,,,
210000,辽宁省,2017,637,227,3627.82,2085.81,24.95,1314.39,70.66,8.78,123.23,7967.76,1120.97,2299.96,549.61,7106.22,14119.96,7140.91,18850.61,9490.95,2107.43,12714.38,6147.36,11119.86,9140.66,294.97,,558.12,241.39,276.21,268.33,282.48,293.59,,,,
210000,辽宁省,2016,589,210,3574.8,2462.79,216.29,744.76,41.48,14.29,95.2,7798.37,1477.24,2259.63,479.19,7450.78,13743.82,6613.09,18588.12,9602.04,2181.27,12950.87,5623.14,9865.09,8201.97,271.97,,553.85,273.27,271.5,-93.07,-22.14,473.02,,,9570.95,1028.27
210000,辽宁省,2015,606,214,3592.22,2243.58,207.21,1002.38,58.1,10.58,70.36,7619.36,1325.55,2099.48,487.44,7323.62,13286.76,6539.39,18658.15,9336.1,2083.78,12913.44,5736.01,10390.2,8732.3,270.51,,573.43,327.06,295.26,-200.48,-96.13,428.33,,,10055.21,957.12
210000,辽宁省,2014,624,199,3505.98,2044.92,235.55,1065.16,70.77,11.95,77.3,7310.66,1284.17,2157.92,529.02,6866.84,12519.38,6006.16,17791.95,8802.18,2028.76,11885.01,5888.77,12780.29,10918.5,274.74,590.82,609.43,279.86,293.15,123.94,175.5,239.18,99.36,379.69,12453.54,1287.85
210000,辽宁省,2013,653,201,3264.41,1823.82,202.48,1041.99,75.61,8.28,112.23,7184.55,1277.83,2141.36,489.1,6634.78,11842.08,5603.6,17214.92,8565.36,2018.47,11650.59,5549.28,12256.8,10589.55,171.62,502.75,662.78,217.08,265.86,94.8,239.86,237.48,58.64,402.39,12284.41,1177.5
210000,辽宁省,2012,635,202,2843.74715,1489.21609,219.52525,1010.68069,37.00271,9.90061,77.42178,6958.81593,1087.00981,2019.80357,483.36985,5862.47608,9812.00405,4476.3366,16160.86865,7597.34848,1905.84562,10873.91634,5248.95876,12942.72908,11210.38137,223.21307,603.71973,661.05792,241.36312,273.82072,-49.83414,10.74711,421.95083,63.42996,429.71137,12803.66012,1144.88859
210000,辽宁省,2011,630,168,2987.64711,1435.72898,203.50759,1217.72969,39.09202,10.59183,80.91251,6783.02914,903.94685,2075.9101,478.19737,6272.65303,10347.77253,4744.83674,15462.66767,7303.30393,1780.67922,10244.0213,5158.97936,13267.77303,11489.25211,178.68142,543.03001,706.43288,160.21111,222.78207,248.08121,253.01744,282.49958,78.36901,404.59805,12289.45572,1151.78713
210000,辽宁省,2010,852,233,2903.62095,1620.6921,7.57073,1135.85878,51.12484,12.04944,76.32506,6307.01136,868.94274,1886.4779,386.19319,6695.62426,10062.80267,4268.20883,14588.58976,7027.40963,1901.1373,9628.08412,4944.06079,11738.69657,9979.76941,160.82439,550.03651,603.36985,133.36065,140.35851,365.86719,360.00571,102.75758,67.39873,375.28494,11082.86667,1161.12253
210000,辽宁省,2009,883,262,2968.5912,1588.48373,2.65213,1256.54467,47.34222,12.73798,60.83047,5672.33537,810.55133,1694.57497,332.36683,6251.97982,8765.89265,3765.45219,13453.3202,6300.81159,1608.36452,8796.34167,4644.74437,9638.09302,8301.55892,136.0885,444.5018,523.66375,118.3675,122.40176,161.54056,177.92268,140.66939,63.41486,281.72597,9178.06372,917.61986
210000,辽宁省,2008,1046,315,2937.6504,1815.66809,2.12491,984.71256,62.01109,8.41803,64.71572,4986.30994,654.06652,1420.67198,356.96362,5655.92381,8422.55788,3480.06981,11899.98822,5483.88835,1695.53141,7519.30413,4380.68409,9847.98336,8986.80972,145.16383,143.22853,496.4838,115.45041,134.00115,-59.15704,-60.39915,486.03432,69.14478,298.85768,9545.73565,1233.56801
210000,辽宁省,2007,839,243,2038.84261,1075.50359,1.28209,891.21165,28.49097,4.35056,38.00375,4117.25135,558.34823,1205.63709,316.90823,4454.50066,7078.70231,3116.56372,9679.88672,4371.58031,998.63797,5893.05258,3743.02612,8150.39273,6952.97529,124.77034,155.21897,473.04429,80.65432,94.61515,312.74462,316.03842,122.83861,96.37211,292.14768,7995.22806,1060.26056
210000,辽宁省,2006,1254,429,1923.99,1042,2.72,780.98,29.04,9.88,59.38,3282.92,480.63,943.9,271.16,4132.45,6116.48,2487.49,7940.35,3300.53,789.96,4585.72,3191.62,6570.39,5758.78,98.79,106.16,358.06,62.76,75.56,167.14,164.36,189.8,58.31,232.09,6405.03,691.54
210000,辽宁省,2005,1397,521,1931.08671,1098.89624,7.66633,736.38369,21.84951,11.27008,55.02086,2950.46359,417.83231,922.82354,219.39344,3814.87042,5955.42526,2518.52294,7274.18163,3098.68302,764.03548,4315.87491,2837.8115,5968.28921,5265.78681,85.38567,90.89894,322.49194,60.111,75.57545,156.48024,159.67727,162.5646,61.20822,215.83597,5763.33758,672.5729
210000,辽宁省,2004,2139,956,2153.51818,1429.22824,2.226,635.76529,27.66074,10.39523,48.24268,2726.78305,416.16123,830.04782,241.44973,3649.28371,5626.532,2270.31967,7265.00833,3091.2892,609.50566,4217.98986,2959.11356,4974.16672,4216.31476,67.74296,78.8017,289.32765,70.85078,69.33547,262.13357,271.01701,60.7326,56.73723,192.729,4817.50872,418.9454
210000,辽宁省,2003,1334,550,1480.78492,767.8598,2.39654,612.04434,29.91339,11.94822,56.62263,2360.65207,414.97266,681.17237,191.53075,3216.67343,5178.06789,1980.34598,6277.99469,2585.3794,488.73887,3735.87701,2532.49561,3887.28009,3262.95168,65.00184,65.65034,290.86955,75.67565,73.78208,138.87656,115.96549,51.27298,20.69848,169.11853,3508.20868,354.2107
210000,辽宁省,2002,1723,737,1677.39393,1120.61991,4.52179,433.51708,37.08911,11.96231,69.68373,2509.43244,493.63597,668.44439,190.60901,3588.02948,5220.86265,1932.22124,6650.98458,2725.83631,,4056.87499,2593.17295,3282.38292,2770.83709,67.45541,60.50337,254.74532,85.76294,87.02448,56.72586,68.56837,56.19957,32.53507,154.29169,3018.95462,317.38793
210000,辽宁省,2001,2188,922,1646.41504,1117.99777,2.8092,409.90497,35.47467,26.54705,53.68138,2473.91135,552.90037,683.64936,213.49064,3567.12462,5025.726,1823.78872,6549.21036,2646.25319,,3905.5887,2643.62166,3136.83731,2677.05944,58.45242,55.81338,227.60988,82.52379,87.22595,52.83634,79.18854,58.00078,29.35011,143.96986,2881.44015,264.62684
210000,辽宁省,2000,2454,811,1477.57241,1068.56874,3.7063,319.78609,28.06199,14.66437,42.78492,2332.23532,640.81283,642.98998,194.20045,3222.1897,4462.70981,1555.81361,6082.61389,2421.65148,,3701.16715,2374.91871,2983.17053,2519.54091,55.40927,55.36023,215.34187,78.90717,80.64378,77.70106,114.25654,34.43394,18.64857,143.90242,2798.19913,275.33935
220000,吉林省,2019,330,,,,,,,,,4348.99,484.51,977.11,388.3,,,,9654.78,,,5830.14,,,,316.27,,452.13,41.9,,,461.5,,,,,
220000,吉林省,2018,356,,,,,,,,,4535.1,531.8,1047.9,332.1,,,,9704.0,,,5693.9,,,,354.6,,402.6,49.7,,,447.9,,,,,
220000,吉林省,2017,360,107,1265.83,859.45,13.63,318.78,44.12,15.9,13.95,4871.33,528.28,1053.35,455.92,3670.84,7276.54,3774.8,10103.92,4887.6,1702.79,6215.69,3884.43,8657.51,7216.58,352.52,,422.44,88.78,96.11,294.77,342.56,283.59,,,,
220000,吉林省,2016,370,105,1263.27,751.38,13.2,435.15,39.07,4.44,20.03,4437.14,489.79,978.11,414.14,3885.77,6999.42,3349.11,9668.02,4297.92,1542.14,5542.35,4125.67,7948.68,6438.0,334.1,,399.1,82.32,94.32,413.12,463.95,165.49,,,7355.87,81.17
220000,吉林省,2015,375,116,1111.69,591.48,9.9,451.74,34.14,4.54,19.89,4113.51,470.05,993.01,253.95,3752.91,6768.17,3145.9,9018.92,3923.77,1476.18,5361.21,3653.25,7631.16,6278.03,281.99,,363.39,100.68,121.39,366.07,435.54,205.71,,,7085.36,89.95
220000,吉林省,2014,366,98,1038.27,575.33,5.47,412.5,30.6,4.17,8.59,4109.34,459.06,1076.32,310.06,4188.87,6563.62,2929.25,8797.9,3948.2,1465.2,5394.83,3431.67,9064.79,7320.76,333.82,428.34,377.95,100.66,124.94,661.91,701.43,129.14,191.46,370.89,8222.53,138.41
220000,吉林省,2013,363,113,1352.0,554.72,209.74,450.74,117.82,0.74,9.8,3756.13,484.64,804.39,267.31,3611.46,5930.0,2512.1,8232.19,3650.32,1368.96,5118.71,3104.16,8517.65,6983.8,322.82,389.05,388.37,98.18,114.63,504.6,550.79,143.6,143.45,331.82,7857.48,82.99
220000,吉林省,2012,357,112,972.33595,374.42123,7.84378,549.19524,32.91475,2.04174,5.91921,3225.3602,358.01502,810.64665,188.21246,3429.11347,5369.34912,2294.33322,7633.23953,3230.03194,1120.07355,4533.03217,3065.99824,8017.92268,6605.93424,284.82433,335.55327,381.36493,102.98132,103.4855,468.74664,512.61504,140.55632,37.32368,271.53483,7451.09282,116.31643
220000,吉林省,2011,345,93,1065.61416,415.21025,4.96561,576.09764,32.56987,2.04129,34.72894,2835.36178,326.89994,737.59236,151.85661,2836.77241,4577.44526,1961.29239,6521.70239,2731.86396,1004.6434,3945.92771,2584.73506,7200.05793,5980.89565,144.79596,190.47802,334.41065,76.20844,82.28168,569.77728,576.86467,116.90415,92.32962,240.80019,6958.13657,103.08123
220000,吉林省,2010,406,124,1007.34269,366.72303,50.64988,488.70012,40.82141,3.73482,56.71343,2295.67732,205.64181,639.23408,155.02161,2635.82564,4088.23884,1634.4361,5623.00072,2290.23079,853.70864,3326.14774,2283.33821,5614.78079,4531.03334,131.97962,287.95902,286.93436,44.62287,48.40269,489.28566,420.73456,62.6129,81.00361,211.06777,5677.13786,70.73421
220000,吉林省,2009,407,107,1156.2451,534.63595,45.96656,461.99748,62.43504,3.10715,48.10292,1356.09163,247.41548,427.5618,147.54088,2545.31331,3267.5008,1293.08446,4780.21329,1884.02502,747.47223,2959.26865,1817.57385,4457.63169,3750.70783,92.65325,248.849,219.42834,66.49285,56.67699,279.47545,245.61319,69.51283,45.48848,176.36045,4406.64669,37.96112
220000,吉林省,2008,416,115,1465.44859,984.47646,1.4269,391.64794,44.81729,1.70553,41.37447,1556.54478,223.15069,460.8876,207.55388,2190.04382,3365.12644,1345.18433,4484.24414,1738.29003,586.36752,2507.68398,1963.30621,4052.05984,3415.74718,101.16938,119.86263,210.90256,50.80868,41.87064,169.29251,170.82517,183.75896,30.85403,134.59614,4027.56475,62.88896
220000,吉林省,2007,391,118,998.66913,453.17329,0.88767,478.56615,20.33721,1.77354,43.93127,1390.85695,202.04655,404.77619,143.14937,1822.52276,2905.14303,1255.78846,3711.70303,1586.3073,467.61132,2172.54055,1538.76887,3330.50354,2790.82857,68.4836,94.27734,197.66094,26.28957,38.52766,210.36397,285.47027,28.51494,23.48554,143.80288,3509.98012,95.2661
220000,吉林省,2006,466,175,926.13,387.94,0.17,471.23,24.0,1.88,40.9,1218.82,245.82,302.67,82.48,1752.12,2752.27,1101.17,3696.63,1474.01,424.58,2031.63,1653.58,2753.44,2322.1,59.39,78.21,165.34,33.84,37.05,95.22,112.24,64.45,25.72,116.47,2833.1,59.4
220000,吉林省,2005,583,227,833.84531,414.65529,2.14692,342.88179,30.01155,1.43309,42.71667,1127.08866,229.91234,329.03765,74.97039,1616.90004,2477.63651,986.94629,3245.39228,1468.17139,441.10641,1965.85548,1271.1924,2451.34808,2123.44691,48.81983,61.44573,152.47816,29.69814,33.89472,63.24148,81.29985,50.53806,6.13342,98.9337,2519.52134,55.61234
220000,吉林省,2004,1258,489,986.06228,631.71113,1.65655,280.51993,23.65808,3.5145,45.00209,1054.9927,204.14742,277.26398,74.39799,1547.72811,2241.23554,852.52345,3213.25698,1332.9061,329.43698,1906.60737,1306.64961,2224.33184,1881.88538,36.21982,61.0197,144.16612,31.86791,32.572,76.21725,128.46703,38.20645,12.55309,104.19002,2327.54671,42.41277
220000,吉林省,2003,969,349,648.7803,335.28041,1.71715,255.47092,28.88198,3.69266,23.73718,1198.65385,233.7097,325.04661,92.82757,1387.5165,2030.77454,742.7376,2931.1992,1321.26971,365.95158,1852.00113,1075.16837,2073.42233,1698.09707,50.07876,62.53356,146.31697,33.51859,29.97028,118.10515,122.9715,27.5072,11.49817,91.7931,1981.53398,30.38204
220000,吉林省,2002,1231,440,660.00488,368.45466,2.71985,235.3393,25.83413,4.45199,23.20495,1035.49387,232.12933,290.78901,95.99424,1458.33439,1998.98957,702.73501,2871.36153,1289.75723,,1879.99237,991.36916,1715.06042,1418.31112,41.00617,44.11467,158.59087,34.67614,32.08742,39.67565,72.45396,36.55189,8.65174,82.63722,1666.2155,25.38117
220000,吉林省,2001,1392,514,703.88077,344.08278,3.2315,293.9243,29.05223,6.70371,26.88625,1071.65195,282.06964,294.33519,108.45839,1448.42703,1874.54306,621.80802,2848.80968,1226.70672,,1807.4372,1041.37248,1461.38358,1197.58575,32.05856,37.51578,143.91436,40.24992,35.37029,23.84264,65.10622,34.72212,6.93028,76.60757,1463.5714,25.955
220000,吉林省,2000,1667,580,593.02559,463.43525,2.60233,73.74042,25.60337,4.76525,22.87897,1092.27,318.54806,284.87868,114.77829,1360.03436,1623.21203,503.34082,2781.01252,1204.03441,,1845.85219,935.16033,1309.15007,1055.0582,29.15863,30.87125,116.44305,53.00937,40.54369,56.60452,73.00736,21.29398,5.53366,74.78384,1358.10183,36.96865
230000,黑龙江省,2019,492,,,,,,,,,3704.1,680.08,544.77,158.06,,,,10137.08,,,5932.48,,,,79.11,,344.03,90.25,,,121.97,,,,,
230000,黑龙江省,2018,478,,,,,,,,,3441.2,641.3,541.1,150.8,,,,8969.8,,,5096.0,,,,75.5,,316.8,64.1,,,215.2,,,,,
230000,黑龙江省,2017,482,194,1582.22,801.02,12.92,725.0,26.6,2.8,13.85,3161.85,596.51,526.97,145.73,4364.6,10152.35,5844.7,8784.85,3337.1,978.08,5039.77,3754.94,4559.39,3589.53,70.93,,338.8,65.16,78.81,142.19,160.33,72.99,,,,
230000,黑龙江省,2016,447,164,1536.43,558.18,8.93,904.6,31.55,2.9,30.27,3148.74,621.52,616.54,203.18,4581.77,9924.06,5386.32,9007.22,3513.96,891.64,5120.56,3886.66,4571.81,3829.49,77.01,,326.44,71.23,86.96,-110.19,-91.56,279.81,,,4283.16,54.92
230000,黑龙江省,2015,446,176,1527.91,590.6,10.01,871.86,22.34,4.16,28.94,3465.86,630.81,766.34,207.7,4700.31,9401.4,4861.06,9453.65,3751.3,913.22,5409.98,4041.71,5017.24,4092.88,84.31,,373.0,84.98,103.35,40.42,83.38,153.45,,,4678.12,71.24
