省份编码,省份,年份,大中型工业企业单位数(个),大中型工业企业亏损企业单位数(个),大中型工业企业实收资本(亿元),大中型工业企业国家资本金(亿元),大中型工业企业集体资本金(亿元),大中型工业企业法人资本金(亿元),大中型工业企业个人资本金(亿元),大中型工业企业港澳台资本金(亿元),大中型工业企业外商资本金(亿元),大中型工业企业流动资产合计(亿元),大中型工业企业应收账款净额(亿元),大中型工业企业存货(亿元),大中型工业企业产成品(亿元),大中型工业企业固定资产合计(亿元),大中型工业企业固定资产原价合计(亿元),大中型工业企业累计折旧(亿元),大中型工业企业资产总计(亿元),大中型工业企业流动负债合计(亿元),大中型工业企业应付帐款(亿元),大中型工业企业负债合计(亿元),大中型工业企业所有者权益合计(亿元),大中型工业企业主营业务收入(亿元),大中型工业企业主营业务成本(亿元),大中型工业企业销售费用(亿元),大中型工业企业主营业务税金及附加(亿元),大中型工业企业管理费用(亿元),大中型工业企业财务费用(亿元),大中型工业企业利息支出(亿元),大中型工业企业营业利润(亿元),大中型工业企业利润总额(亿元),大中型工业亏损企业亏损总额(亿元),大中型工业企业应交所得税(亿元),大中型工业企业本年应交增值税(亿元),大中型工业企业工业销售产值(现价)(亿元),大中型工业企业出口交货值(亿元)
620000,甘肃省,2014,305,89,1624.11,1214.11,29.19,323.15,42.51,5.76,7.31,3131.58,408.52,1304.96,350.1,3836.16,5851.64,2320.14,8406.61,3583.79,870.48,5341.54,3029.55,7749.5,6816.33,103.63,301.95,236.82,149.37,161.8,154.13,182.01,99.5,25.45,211.35,5964.63,72.77
620000,甘肃省,2013,329,87,1425.75,857.92,33.67,475.06,40.86,7.43,10.6,3023.62,318.8,1452.81,434.05,3401.81,4782.1,1804.83,7782.93,3300.22,904.35,4981.4,2783.18,7206.68,6283.76,94.52,255.71,231.4,106.47,139.32,189.85,231.81,65.31,33.73,162.29,5589.42,59.47
620000,甘肃省,2012,339,101,1394.15488,752.66508,21.90061,560.99338,42.81778,6.11227,9.42134,2822.42052,282.12831,1255.1291,397.04912,3020.10205,4510.80756,1697.09528,7043.82352,2965.64493,670.2638,4391.82786,2640.26905,6638.62542,5650.64384,121.64687,255.06194,245.8749,114.16204,143.43832,204.71314,228.27978,97.77918,47.48776,189.29275,5260.65381,49.69991
620000,甘肃省,2011,354,86,1323.69564,696.70853,27.91507,532.54713,49.39735,6.50456,10.623,2531.97271,252.4534,1066.17767,288.11323,2612.42333,3816.53814,1479.03454,6086.42441,2602.07246,586.83122,3850.61938,2232.28237,5721.27732,4746.08372,148.65651,234.39749,209.79515,76.32711,87.74982,223.51298,225.91897,96.53295,54.59832,167.09825,5013.55448,53.93556
620000,甘肃省,2010,311,45,1081.46408,493.82775,22.64343,518.1493,34.18446,6.19831,6.46083,2066.91119,211.24063,891.09178,254.14139,2568.73926,3392.70139,1147.60707,5070.45461,2089.63769,544.2991,3141.78744,1903.38895,4450.82846,3634.59142,78.54035,189.29837,210.87352,53.24309,55.20889,202.92097,196.69513,23.69815,31.11525,143.39687,3909.42619,40.32402
620000,甘肃省,2009,282,65,1084.16151,528.10628,48.38747,463.56133,27.40166,6.4256,10.27917,1560.27805,168.50905,671.85424,183.9378,2102.90039,2694.60068,982.00739,4110.67385,1578.08701,358.73851,2400.25692,1704.53274,3303.41248,2729.19209,59.78435,171.44607,181.05731,42.58744,42.96706,129.65554,143.87204,36.98389,22.35349,127.52742,3016.97065,18.90712
620000,甘肃省,2008,283,65,1130.71886,817.75329,26.89381,243.81828,25.17399,6.5459,10.53359,1463.40999,163.61252,554.04644,141.82533,1684.8615,2385.99859,955.00854,3653.26596,1330.93306,317.02177,1961.452,1691.81396,3217.91018,2750.1621,54.69555,56.47164,175.99622,42.08468,41.68503,83.44832,73.59321,145.66586,27.98698,118.39397,3033.74637,65.98183
620000,甘肃省,2007,250,55,940.88601,448.91594,46.20874,408.25164,20.79122,1.28727,15.4312,1224.33878,138.62551,417.65443,126.39218,1513.9791,1955.09042,729.03981,3087.05773,1197.47528,273.41203,1759.84578,1327.21195,2769.78893,2278.45724,47.60195,57.24306,162.1871,34.06126,32.91567,184.88668,197.85913,46.30649,42.08462,129.60103,2671.74985,86.20589
620000,甘肃省,2006,234,57,789.61801,394.88011,25.80575,344.63657,15.44958,2.80497,6.04103,1026.62311,126.35733,337.22922,92.48854,1445.21017,1728.498,603.7717,2687.75782,1051.97105,233.61651,1564.95021,1122.80761,2169.56462,1818.51284,41.0227,44.58632,132.47078,29.35903,28.84708,100.16048,94.46055,71.44176,27.50911,96.84554,2048.46876,79.60223
620000,甘肃省,2005,214,63,710.93151,350.89553,28.8122,306.22244,15.87379,2.63925,6.4883,797.27941,106.39785,253.50452,74.24445,1071.14838,1343.27498,476.00965,2035.02962,757.92705,171.12112,1195.05147,839.97815,1522.70966,1268.4164,24.68398,40.06641,97.5051,22.31014,21.60179,46.97793,41.40574,57.54629,23.53761,64.94507,1466.16631,36.10901
620000,甘肃省,2004,238,71,696.15,423.33,75.78,169.69,18.33,2.96,6.06,703.03,114.5,231.66,70.39,1100.64,1441.11,475.79,1950.94,747.2,184.47,1241.29,709.65,1316.06,1071.09,26.81,45.33,113.36,21.78,21.01,63.87,52.12,22.03,22.48,72.17,1270.52,51.27
620000,甘肃省,2003,183,51,494.51934,270.91115,14.20598,196.56135,7.84063,1.89653,3.1037,671.5829,131.40257,208.07903,62.0669,1006.62445,1312.45588,454.51594,1824.95912,680.89291,161.90288,1174.68451,650.27461,959.82073,774.20453,20.76095,27.28962,64.27471,22.1792,20.62999,44.92335,26.83581,27.24906,7.20507,50.38505,897.25541,44.22609
620000,甘肃省,2002,194,85,364.31146,240.5471,6.93932,111.92621,4.25863,0.5486,0.0916,523.33906,99.43277,158.27477,52.4352,754.61265,1014.94739,386.93205,1475.26326,553.15521,,940.88788,534.37538,642.41514,524.1826,12.52554,23.85101,46.73721,20.41266,20.24571,19.50723,14.12061,13.87538,7.22047,37.11217,652.4069,21.29355
620000,甘肃省,2001,194,81,296.82287,188.59257,4.85911,98.07992,4.65267,0.50955,0.12905,489.56317,108.81249,155.79719,65.17471,710.1048,922.46058,335.27174,1340.46452,498.1031,,882.77326,457.69126,559.74192,465.97804,9.70613,19.60819,47.91444,18.00271,16.86435,0.61231,1.29771,11.62966,3.29408,30.62438,609.90281,17.88022
620000,甘肃省,2000,195,59,299.7521,260.83388,4.02901,27.18177,7.14209,0.51762,0.04773,506.08705,139.04128,144.91404,65.5608,693.67089,871.54965,295.65928,1278.17127,467.38262,,841.92484,436.24643,542.44556,471.76587,9.82026,14.96875,45.14165,16.27479,16.12539,4.91681,6.39153,6.10573,3.57271,28.20448,556.79946,24.32766
630000,青海省,2019,88,,,,,,,,,1327.32,172.77,210.05,68.87,,,,4595.9,,,3450.69,,,,36.2,,86.07,75.53,,,-556.54,,,,,
630000,青海省,2018,110,,,,,,,,,1319.1,183.8,245.7,74.6,,,,4601.8,,,3120.1,,,,40.5,,83.9,81.7,,,28.6,,,,,
630000,青海省,2017,109,37,781.16,563.18,27.23,133.75,35.12,5.95,15.94,1296.3,159.22,260.99,71.53,2342.34,3868.87,1442.26,4790.11,1874.76,440.81,3209.85,1580.26,1516.36,1229.83,37.39,,74.54,81.22,79.08,55.58,67.96,30.98,,,,
630000,青海省,2016,113,30,629.36,446.94,4.32,111.13,48.62,7.92,10.43,1085.93,162.33,229.26,69.92,2495.08,3832.65,1436.11,4458.82,1580.13,435.29,3089.6,1369.22,1487.67,1220.44,47.23,,64.94,79.16,77.21,28.46,43.21,26.35,,,1638.5,0.87
630000,青海省,2015,119,49,555.11,358.12,6.98,138.46,33.45,7.31,10.78,1089.52,169.14,215.84,76.17,2622.85,3669.71,1486.87,4355.38,1540.2,474.4,3013.23,1342.15,1493.79,1221.72,55.75,,63.4,78.03,74.89,15.82,46.01,61.99,,,1488.66,3.93
630000,青海省,2014,127,49,539.05,291.4,12.91,178.02,37.62,7.31,10.78,1041.07,131.83,229.32,72.77,2168.36,3217.6,1181.14,4095.35,1527.48,459.8,2772.79,1312.57,1542.05,1257.17,62.06,58.53,66.98,84.68,85.93,65.91,86.25,52.6,10.01,69.69,1685.29,0.44
630000,青海省,2013,125,44,524.25,246.59,3.23,258.73,40.13,7.31,16.72,1052.0,128.29,227.77,69.17,1860.5,2648.74,903.11,3751.05,1319.63,422.58,2544.1,1206.59,1519.65,1175.16,54.02,42.59,59.71,81.67,75.29,116.94,131.57,32.59,12.57,84.91,1643.49,3.58
630000,青海省,2012,122,46,432.27969,201.17034,4.63623,183.06354,24.93588,1.36637,17.10733,941.61166,134.11414,207.91217,65.01888,1713.89926,2324.52293,710.92834,3335.77109,1184.96187,312.25338,2235.50618,1098.85156,1442.78851,1090.39399,46.93425,38.05141,56.08047,72.01141,68.78007,131.5501,141.84013,30.51492,13.46586,74.66454,1545.32228,2.24819
630000,青海省,2011,119,26,364.4043,144.29098,12.07222,176.31204,13.17781,1.8026,16.74865,816.05969,86.10549,188.95973,50.89976,1211.44903,1600.7211,464.9386,2448.4354,911.91701,246.25293,1487.27799,958.56521,1328.55136,949.03595,41.74357,38.53995,75.42033,39.40982,29.6077,181.02447,184.9393,13.89357,20.19523,64.67224,1384.9329,0.5255
630000,青海省,2010,118,16,384.40629,62.43995,4.95991,291.85957,14.49675,0.40623,10.24388,742.94386,85.91056,175.56968,61.71937,1458.55911,1782.19487,514.09398,2596.38881,882.1989,217.0198,1661.94959,914.18467,1275.13995,972.67046,33.67159,36.37771,67.16472,48.41793,45.2435,179.43765,164.6722,4.4147,15.89063,71.51696,1202.52582,1.13312
630000,青海省,2009,83,19,323.51525,77.38979,5.62118,205.84852,24.75262,,9.90314,537.75874,76.11383,126.30988,59.21245,1241.73679,1376.4537,418.96982,2103.8756,717.61443,184.50582,1352.74448,719.49005,895.05586,679.3884,20.11136,26.25325,45.92861,31.12215,30.38885,68.8255,76.98417,10.8622,13.73591,38.75065,808.23471,1.38419
630000,青海省,2008,78,9,262.16191,94.94464,0.88422,156.3921,6.6175,,3.32345,478.64565,56.61719,110.6534,17.95778,1089.65673,1130.90205,360.1049,1721.67828,564.98341,126.39565,1096.72246,624.95582,830.46872,605.80992,16.50077,11.17578,33.03911,25.82355,24.8031,136.1907,148.4703,2.26557,11.32106,51.46651,816.17196,3.76095
630000,青海省,2007,73,13,234.53254,83.40838,0.95044,130.06403,12.16321,0.59858,7.3479,396.59198,45.84684,80.71179,9.88635,812.23349,1023.70338,308.44219,1401.50767,486.3816,111.86926,886.74598,513.82967,651.39899,443.49272,10.98467,9.13712,32.05035,22.46946,20.83584,129.20173,125.28871,1.49299,11.29297,45.37848,663.44401,4.74876
630000,青海省,2006,61,10,203.46596,67.95616,3.40921,127.83237,3.51074,,0.75748,358.39945,43.74299,68.39895,24.00246,753.59447,867.27428,272.65076,1172.4706,385.6754,106.19266,779.87877,390.69379,578.41674,404.76685,8.9436,8.10697,25.75926,17.24857,18.55477,104.92661,108.10919,4.56293,11.06986,36.35244,528.96681,20.01819
630000,青海省,2005,56,13,195.61776,66.14818,2.0617,121.4227,4.65715,0.76992,0.55811,283.74666,38.97405,48.99935,13.25935,671.76081,772.63269,238.31706,1000.60603,335.4105,78.03666,684.87139,314.11403,400.48216,282.20235,6.65227,6.03324,19.27421,14.80322,16.30231,66.49717,70.04238,4.13601,4.1358,27.04284,406.32391,13.20576
630000,青海省,2004,58,15,158.63,71.33,1.59,77.9,5.85,0.81,1.16,271.88,41.1,47.27,10.48,546.79,657.85,187.31,872.26,284.67,62.11,601.29,233.94,315.82,229.42,6.53,3.93,16.68,15.47,13.23,39.5,32.29,8.8,4.9,19.6,312.43,24.02
630000,青海省,2003,56,15,195.15229,70.24247,7.451,112.38437,3.83013,1.06268,0.18164,226.67133,46.63318,40.33557,10.98085,342.23347,567.88685,173.81327,779.5059,232.49169,38.69659,543.28748,236.21842,237.46884,185.18014,5.90043,4.00029,20.16534,9.867,9.84512,16.32558,11.07511,5.30439,2.65788,14.27866,199.95985,5.27221
630000,青海省,2002,61,20,159.96799,37.65843,5.88722,112.77409,2.98807,0.66018,,210.40896,85.46653,36.25904,8.53087,415.84571,519.15669,151.66563,689.117,207.60037,,474.93227,214.18473,195.67733,151.25164,4.70166,3.00897,16.08041,10.47301,11.13848,10.82918,10.23729,2.73877,1.36119,13.01674,165.28862,2.60123
630000,青海省,2001,44,16,112.19006,68.71638,0.53658,41.72397,1.21313,,,194.61947,92.34018,36.49733,9.47521,373.11414,441.43808,103.52203,603.76605,186.06476,,436.48035,167.2857,146.8037,109.12505,3.39948,2.46216,15.15603,11.5352,11.6189,5.36573,6.17541,2.54097,1.96404,10.28577,127.53923,3.28953
630000,青海省,2000,45,17,99.52257,77.90628,0.57383,20.73701,0.30545,,,188.00207,99.36947,36.01255,9.14569,362.57798,431.00759,97.9529,579.755,190.40144,,420.17073,159.58427,160.7243,127.61141,3.50227,2.54087,9.66033,13.19328,13.51674,-0.9367,2.56747,2.07418,0.96225,11.56881,144.13227,3.55768
640000,宁夏回族自治区,2019,181,,,,,,,,,2342.97,387.24,555.61,109.1,,,,7386.8,,,4304.98,,,,54.19,,159.26,117.12,,,157.0,,,,,
640000,宁夏回族自治区,2018,167,,,,,,,,,2084.5,317.1,482.9,121.0,,,,6652.2,,,4473.2,,,,53.0,,135.8,108.5,,,102.1,,,,,
640000,宁夏回族自治区,2017,167,54,1507.53,309.58,2.16,690.39,461.42,29.21,14.78,2101.39,342.86,484.1,148.57,2484.19,3935.05,1517.2,6676.98,3122.55,835.39,4708.55,1968.43,2881.74,2399.71,52.41,,130.48,105.6,90.45,64.01,76.07,114.25,,,,
640000,宁夏回族自治区,2016,165,53,1111.85,306.38,5.24,573.85,185.66,25.97,14.75,1944.57,312.22,530.86,163.67,2602.07,3772.85,1361.2,6183.01,2768.54,811.23,4302.29,1880.71,2557.67,2126.49,51.31,,108.25,99.19,90.66,66.73,90.18,42.51,,,2793.38,79.99
640000,宁夏回族自治区,2015,172,71,1854.18,677.35,6.09,1006.33,126.53,24.48,13.4,1740.5,255.16,509.61,171.49,2511.56,3458.1,1191.21,5702.59,2469.4,738.97,3962.01,1740.58,2516.97,2161.36,48.29,,101.3,90.96,99.19,38.71,49.39,68.3,,,2618.84,69.31
640000,宁夏回族自治区,2014,186,68,893.63,309.88,4.88,442.03,97.4,24.25,15.2,1975.04,259.24,538.83,197.59,2204.44,3060.46,1046.88,5483.2,2366.98,786.31,3751.37,1725.67,2663.2,2278.18,47.18,68.97,104.31,97.88,100.54,76.45,77.75,49.61,15.62,88.83,2719.62,69.05
640000,宁夏回族自治区,2013,189,62,703.18,252.62,7.34,342.74,81.85,2.81,15.82,1595.22,217.09,468.95,157.23,2016.05,2776.41,907.22,4495.19,1906.88,495.96,2988.85,1502.5,2750.54,2327.23,50.71,65.74,105.94,88.38,83.92,131.58,145.54,28.55,20.01,100.62,2739.74,60.3
640000,宁夏回族自治区,2012,172,59,656.02654,184.82696,7.13677,378.82854,66.26889,5.17776,13.78762,1352.06618,198.05083,378.41959,166.95514,1993.24092,2541.61791,748.49212,3984.55248,1564.92523,523.96692,2657.46589,1322.86147,2397.14165,2026.28524,44.17379,59.70139,101.70405,90.77095,88.93575,100.67444,109.8534,35.93475,20.98873,84.90217,2382.53167,56.0654
640000,宁夏回族自治区,2011,177,41,561.98662,148.49207,3.88392,330.91502,64.59067,0.83331,13.27163,1140.719,152.1763,349.87364,144.42454,1690.91525,2129.19443,581.62135,3428.33028,1279.35413,391.66612,2248.91522,1177.63471,1915.13822,1576.7047,35.13843,24.02805,90.21476,64.2708,63.77779,143.30342,146.3175,12.42332,19.57581,70.12716,1895.60331,58.57849
640000,宁夏回族自治区,2010,153,36,494.13498,153.53499,1.83515,270.71639,54.01205,0.1,13.9364,859.08871,120.33115,254.45266,93.26719,1202.26218,1517.87851,481.9323,2721.86189,947.36839,274.75948,1774.39424,947.30007,1422.9435,1189.25669,32.80144,32.53282,64.99961,41.0534,39.32226,112.45404,115.83479,12.24549,12.41823,60.86848,1417.61572,41.9173
640000,宁夏回族自治区,2009,144,43,408.99873,128.41609,21.71216,191.59949,56.48991,0.128,10.65308,625.03408,87.5453,200.91576,66.09471,980.71925,1260.23354,394.37622,2220.01649,780.46701,252.56361,1466.87881,753.13768,1045.64304,839.78584,41.26653,25.51592,56.89752,31.02888,28.70856,64.48769,75.57123,9.98546,9.72745,43.70105,1023.09511,27.99937
640000,宁夏回族自治区,2008,131,29,319.39378,130.93303,1.41612,131.3415,41.17081,0.11412,14.4182,556.17735,78.21486,173.04538,77.70663,854.10724,941.04053,307.10906,1618.41508,637.78335,178.75383,1024.65911,590.95908,956.63286,796.277,19.34366,9.7073,63.77919,31.61316,30.58435,28.18801,28.11706,24.31195,2.70577,44.37136,947.42704,45.74802
640000,宁夏回族自治区,2007,130,26,253.98916,138.66469,5.6526,63.86392,31.86448,0.03616,13.90731,417.85092,58.61053,112.4851,42.18779,678.29635,814.90878,269.36385,1228.81738,453.40961,120.0444,749.54967,474.00161,786.87059,663.2085,16.00364,8.07653,37.45004,21.60668,23.54549,42.11707,44.69057,7.47143,3.69331,37.62415,783.39994,40.20312
640000,宁夏回族自治区,2006,120,26,234.1068,99.08405,1.5297,88.56826,32.38368,,12.54111,385.42675,57.00988,93.61067,34.34312,578.66074,723.33765,226.13008,1041.24877,382.55041,85.41726,626.22171,399.04142,624.33395,536.79707,13.23943,7.26048,33.01219,15.29967,15.9188,21.19379,24.12975,11.01495,2.33134,29.10214,619.323,42.94376
640000,宁夏回族自治区,2005,121,27,185.47836,110.43836,1.24719,38.13383,23.86587,,11.79311,335.31165,48.7872,86.28307,31.37262,495.90287,555.24153,186.26784,903.78221,332.40284,73.11632,553.34267,333.79464,483.6248,411.01301,11.37025,5.88122,31.45104,11.91074,10.42083,15.80876,17.70689,9.07157,2.05099,21.32604,494.03219,30.86011
640000,宁夏回族自治区,2004,115,26,152.66,89.76,2.34,29.53,21.41,0.26,9.36,241.87,43.47,63.77,21.71,360.91,463.24,156.14,657.03,262.07,54.09,427.51,229.52,401.74,335.1,11.48,4.77,32.68,10.9,10.84,14.25,11.47,8.3,1.61,22.11,405.1,32.84
640000,宁夏回族自治区,2003,97,24,141.67089,79.63119,0.57652,40.32689,17.32645,,3.80984,229.84521,50.23235,52.76607,23.93101,337.38458,440.49659,143.25589,625.6375,256.27234,50.73563,403.50143,222.13607,316.67199,268.31336,9.71348,4.11047,20.5851,10.81859,10.88237,5.17797,7.30346,3.15912,1.28634,14.13363,277.35476,33.39065
640000,宁夏回族自治区,2002,115,30,128.95158,84.71751,2.15848,26.15888,11.0826,0.90015,3.93396,186.76231,49.91899,56.10854,23.93253,278.85796,378.53444,125.99711,511.79335,190.8954,,310.47357,201.31978,237.0846,198.31399,7.16969,2.79752,17.60415,10.03137,9.96737,3.19964,5.1249,4.78914,1.20906,11.76588,217.85162,23.26675
640000,宁夏回族自治区,2001,112,25,100.32535,73.99893,1.48981,10.78939,10.06429,0.2517,3.73123,186.5505,58.24882,52.03458,22.0628,237.601,314.16561,110.40172,467.70007,179.44386,,277.78628,189.91379,204.82935,172.1712,5.89282,2.85648,14.06128,7.4795,7.35443,3.4323,4.72586,4.45398,1.40963,11.06959,195.0271,21.68942
640000,宁夏回族自治区,2000,107,21,98.18646,70.64951,0.38981,16.17013,6.80174,0.23785,3.93742,173.77125,59.85396,45.30044,18.67411,199.29997,269.81894,92.65583,395.783,154.13957,,241.34653,154.43647,187.42394,157.48431,5.05441,2.25591,13.47819,7.20732,7.18419,3.73797,5.63366,2.58964,1.39714,9.92958,169.94524,21.3842
650000,新疆维吾尔自治区,2019,433,,,,,,,,,4840.7,802.1,852.34,249.1,,,,16017.81,,,9335.82,,,,186.06,,415.74,182.02,,,411.38,,,,,
650000,新疆维吾尔自治区,2018,408,,,,,,,,,4358.7,639.5,836.0,246.7,,,,14303.5,,,8060.1,,,,172.6,,311.8,166.1,,,593.0,,,,,
650000,新疆维吾尔自治区,2017,406,121,4218.77,1783.92,115.91,2109.92,174.98,14.35,19.69,4439.59,653.16,765.43,262.88,7301.81,12884.87,5655.74,14116.36,5788.17,1514.46,8715.38,5400.98,6996.14,5419.67,162.97,,337.71,188.21,202.55,459.97,502.34,129.63,,,,
650000,新疆维吾尔自治区,2016,395,128,4006.84,1631.93,108.71,2092.69,141.37,12.72,19.42,3951.89,586.26,689.9,230.04,6974.2,12041.62,5103.67,13430.17,5230.12,1379.68,8366.55,5058.28,5732.74,4552.66,151.92,,328.65,177.59,200.04,168.14,217.13,288.42,,,5575.32,45.03
650000,新疆维吾尔自治区,2015,403,140,3779.77,1509.03,74.71,2048.79,117.26,10.96,19.02,3597.66,535.21,690.63,265.81,6945.91,11339.23,4470.59,13081.68,5165.27,1487.63,8188.97,4892.71,5879.42,4701.05,151.18,,336.93,189.92,209.11,108.21,173.78,282.44,,,5647.51,39.86
650000,新疆维吾尔自治区,2014,432,141,3687.97,1593.46,34.91,1917.14,108.1,13.96,20.41,3409.76,558.38,843.85,301.54,6825.26,10291.05,3901.03,12548.44,5021.68,1566.52,7747.83,4799.81,7182.34,5550.1,154.04,434.33,313.18,186.04,201.14,517.05,558.89,165.89,49.35,334.99,7024.57,24.94
650000,新疆维吾尔自治区,2013,422,131,3199.73,1396.46,14.27,1636.51,124.74,15.45,12.3,3050.42,511.7,950.68,304.19,5850.63,8675.51,3337.43,11104.57,4256.78,1456.3,6640.26,4454.85,6856.25,5244.82,132.45,318.51,283.28,146.11,155.77,680.07,715.1,98.82,57.95,293.03,6640.14,44.6
650000,新疆维吾尔自治区,2012,396,118,2886.42941,1336.97933,9.46721,1427.56829,83.67317,15.89683,12.84458,2689.06281,354.31888,747.10404,236.26667,4623.86154,7316.75777,3151.09207,9154.0404,3105.31263,980.76341,5081.24345,4070.28265,6038.62534,4482.75414,110.82727,309.63795,265.85383,100.46147,118.05092,732.30116,770.32253,88.30582,95.21747,277.71338,5912.73597,22.7886
650000,新疆维吾尔自治区,2011,366,81,2712.94268,955.81792,9.616,1651.72327,77.94912,10.85553,6.98084,2313.73753,280.89816,661.82333,208.79652,4068.74963,6066.67493,2352.6332,7682.65536,2481.86217,712.07657,4037.0783,3635.5305,5585.29286,3994.54753,93.74427,325.6689,246.19532,68.71807,78.8043,830.19315,854.52335,134.58851,52.99475,269.40786,5451.7393,46.28718
650000,新疆维吾尔自治区,2010,329,54,2073.66222,694.84798,5.18869,1294.70562,62.44505,9.10375,7.37113,1824.28383,229.90277,484.25232,155.82552,3581.43177,5194.89482,1985.44355,6135.34079,1683.44379,623.79531,2909.973,3223.88943,4426.92256,3085.07988,101.01251,246.92152,205.3193,49.43791,48.40942,732.16682,750.38702,44.63949,65.47401,226.95653,4203.94593,30.92778
650000,新疆维吾尔自治区,2009,288,71,1964.99139,640.4649,7.03484,1239.12357,63.97338,8.12443,6.27027,1417.58458,192.89515,418.48018,143.69175,3046.29667,4425.9045,1701.22948,5022.66023,1483.66866,523.37215,2621.58108,2401.0452,3235.39503,2345.27445,71.87546,185.64802,192.64409,40.9042,38.23035,418.7232,440.47881,40.80704,37.29358,151.64879,3067.42991,21.35435
650000,新疆维吾尔自治区,2008,273,68,1740.64595,633.87019,2.3437,1025.99662,65.53506,6.92179,5.97859,1432.28921,175.45102,357.97749,108.78665,2196.093,3528.54264,1372.33369,4596.06357,1320.54067,505.99491,2293.13352,2302.93005,3712.94701,2577.87232,63.27404,97.20336,135.33272,33.77788,32.77047,709.66064,731.02813,114.91014,64.21343,223.86698,3470.18132,46.97664
650000,新疆维吾尔自治区,2007,257,56,1450.98994,786.65622,9.95513,572.05581,39.79592,32.4976,10.02926,1110.78044,149.56869,296.14855,88.14727,2123.35467,3142.72877,1339.07931,3547.36189,1021.46229,341.19754,1712.21575,1835.10424,2954.4039,1998.69165,52.27352,63.60977,136.62129,27.51521,27.83535,647.9542,653.89207,51.37318,26.48932,182.9541,2762.42074,44.86853
650000,新疆维吾尔自治区,2006,221,56,1105.72673,577.29703,9.95913,453.76118,34.50577,23.78869,6.41493,779.18654,100.63914,226.4748,58.04535,1734.26052,2464.88137,1023.67075,2701.24377,798.7058,197.21375,1320.13748,1379.6575,2328.23246,1518.10918,39.28094,52.26496,86.74174,21.90986,21.90719,556.01343,561.23883,55.08096,22.10525,151.69816,2245.5438,21.845
650000,新疆维吾尔自治区,2005,208,70,839.50986,497.83039,6.37458,284.30418,22.99135,23.1923,4.81707,679.04447,86.75428,184.84073,70.63992,1478.04171,2303.75027,939.84704,2312.19341,777.92879,226.71226,1158.83365,1148.4149,1828.73642,1246.7363,30.49951,39.25593,106.56964,19.86945,19.73281,377.01298,376.18953,43.9083,14.10653,113.86992,1770.73711,21.21438
650000,新疆维吾尔自治区,2004,203,65,593.47,368.26,4.33,178.22,24.25,15.27,3.13,565.29,84.44,167.37,73.87,1315.95,2040.26,807.13,2025.42,716.47,181.83,1041.15,983.02,1303.15,896.93,23.42,29.51,89.47,19.04,19.53,229.54,216.25,34.0,9.4,81.9,1265.66,20.37
650000,新疆维吾尔自治区,2003,192,55,551.77482,310.18054,6.86461,187.08902,22.59617,17.57502,7.46946,438.83275,68.95906,119.00515,53.82668,1148.09082,1733.19717,658.00136,1690.97572,542.91158,111.12035,862.01996,828.95576,903.97141,640.18445,33.55968,24.42973,52.10463,17.45686,16.3679,140.70479,137.19851,16.96572,16.85938,57.83736,903.40131,22.79701
650000,新疆维吾尔自治区,2002,166,68,462.70893,366.53889,0.59798,76.94144,7.27514,9.65717,1.69831,387.47831,65.11143,102.69367,48.59788,979.84179,1467.0379,551.10147,1426.92701,471.64404,,788.21539,638.71162,681.42178,500.07234,27.10376,22.30644,43.29929,17.81812,16.27375,73.52005,70.04699,13.59426,8.06375,40.78735,682.978,13.76733
650000,新疆维吾尔自治区,2001,178,76,391.66415,358.19214,0.57831,25.27655,5.11169,0.91733,1.58813,400.00246,69.54854,111.03584,52.13187,946.30968,1319.87355,473.71454,1393.63373,465.07898,,805.0317,588.60203,684.25921,486.80837,33.86934,20.9497,42.63044,16.13971,16.66328,87.79957,91.23684,12.45338,4.80289,40.8626,678.29102,11.85899
